dia_simulacion;producto_codigo;producto_id;region;demanda_base;disrupcion_key;multiplicador_disrupcion;fuente
21;ED-750;3;Andina;43;;1.0;base_principal
21;ED-750;3;Caribe;40;;1.0;base_principal
21;ED-750;3;Orinoquía;27;;1.0;base_principal
21;ED-750;3;Pacífica;31;;1.0;base_principal
21;ED-1L;4;Amazonía;24;;1.0;base_principal
21;ED-1L;4;Andina;45;;1.0;base_principal
21;ED-1L;4;Caribe;38;;1.0;base_principal
21;ED-1L;4;Orinoquía;26;;1.0;base_principal
21;ED-1L;4;Pacífica;34;;1.0;base_principal
21;SR-750;5;Amazonía;20;;1.0;base_principal
21;SR-750;5;Andina;47;;1.0;base_principal
21;SR-750;5;Caribe;37;;1.0;base_principal
21;SR-750;5;Orinoquía;23;;1.0;base_principal
21;SR-750;5;Pacífica;26;;1.0;base_principal
21;SR-1L;6;Amazonía;29;;1.0;base_principal
21;SR-1L;6;Andina;43;;1.0;base_principal
21;SR-1L;6;Caribe;40;;1.0;base_principal
21;SR-1L;6;Orinoquía;31;;1.0;base_principal
21;SR-1L;6;Pacífica;33;;1.0;base_principal
21;OP-750;7;Amazonía;32;;1.0;base_principal
21;OP-750;7;Andina;53;;1.0;base_principal
21;OP-750;7;Caribe;45;;1.0;base_principal
21;OP-750;7;Orinoquía;33;;1.0;base_principal
21;OP-750;7;Pacífica;42;;1.0;base_principal
21;OP-1L;8;Amazonía;27;;1.0;base_principal
21;OP-1L;8;Andina;46;;1.0;base_principal
21;OP-1L;8;Caribe;42;;1.0;base_principal
21;OP-1L;8;Orinoquía;32;;1.0;base_principal
21;OP-1L;8;Pacífica;34;;1.0;base_principal
22;SV-750;1;Amazonía;37;;1.0;base_principal
22;SV-750;1;Andina;60;;1.0;base_principal
22;SV-750;1;Caribe;57;;1.0;base_principal
22;SV-750;1;Orinoquía;40;;1.0;base_principal
22;SV-750;1;Pacífica;51;;1.0;base_principal
22;SV-1L;2;Amazonía;33;;1.0;base_principal
22;SV-1L;2;Andina;59;;1.0;base_principal
22;SV-1L;2;Caribe;48;;1.0;base_principal
22;SV-1L;2;Orinoquía;39;;1.0;base_principal
22;SV-1L;2;Pacífica;46;;1.0;base_principal
22;ED-750;3;Amazonía;29;;1.0;base_principal
22;ED-750;3;Andina;56;;1.0;base_principal
22;ED-750;3;Caribe;38;;1.0;base_principal
22;ED-750;3;Orinoquía;32;;1.0;base_principal
22;ED-750;3;Pacífica;36;;1.0;base_principal
22;ED-1L;4;Amazonía;37;;1.0;base_principal
22;ED-1L;4;Andina;58;;1.0;base_principal
22;ED-1L;4;Caribe;51;;1.0;base_principal
22;ED-1L;4;Orinoquía;45;;1.0;base_principal
22;ED-1L;4;Pacífica;47;;1.0;base_principal
22;SR-750;5;Amazonía;29;;1.0;base_principal
22;SR-750;5;Andina;56;;1.0;base_principal
22;SR-750;5;Caribe;48;;1.0;base_principal
22;SR-750;5;Orinoquía;42;;1.0;base_principal
22;SR-750;5;Pacífica;44;;1.0;base_principal
22;SR-1L;6;Amazonía;27;;1.0;base_principal
22;SR-1L;6;Andina;58;;1.0;base_principal
22;SR-1L;6;Caribe;44;;1.0;base_principal
22;SR-1L;6;Orinoquía;31;;1.0;base_principal
22;SR-1L;6;Pacífica;41;;1.0;base_principal
22;OP-750;7;Amazonía;38;;1.0;base_principal
22;OP-750;7;Andina;60;;1.0;base_principal
22;OP-750;7;Caribe;52;;1.0;base_principal
22;OP-750;7;Orinoquía;43;;1.0;base_principal
22;OP-750;7;Pacífica;48;;1.0;base_principal
22;OP-1L;8;Amazonía;16;;1.0;base_principal
22;OP-1L;8;Andina;29;;1.0;base_principal
22;OP-1L;8;Caribe;26;;1.0;base_principal
22;OP-1L;8;Orinoquía;18;;1.0;base_principal
22;OP-1L;8;Pacífica;23;;1.0;base_principal
23;SV-750;1;Amazonía;37;;1.0;base_principal
23;SV-750;1;Andina;53;;1.0;base_principal
23;SV-750;1;Caribe;48;;1.0;base_principal
23;SV-750;1;Orinoquía;38;;1.0;base_principal
23;SV-750;1;Pacífica;40;;1.0;base_principal
23;SV-1L;2;Amazonía;15;;1.0;base_principal
23;SV-1L;2;Andina;32;;1.0;base_principal
23;SV-1L;2;Caribe;27;;1.0;base_principal
23;SV-1L;2;Orinoquía;18;;1.0;base_principal
23;SV-1L;2;Pacífica;23;;1.0;base_principal
23;ED-750;3;Amazonía;54;;1.0;base_principal
23;ED-750;3;Andina;78;;1.0;base_principal
23;ED-750;3;Caribe;75;;1.0;base_principal
23;ED-750;3;Orinoquía;64;;1.0;base_principal
23;ED-750;3;Pacífica;71;;1.0;base_principal
23;ED-1L;4;Amazonía;30;;1.0;base_principal
23;ED-1L;4;Andina;50;;1.0;base_principal
23;ED-1L;4;Caribe;43;;1.0;base_principal
23;ED-1L;4;Orinoquía;37;;1.0;base_principal
23;ED-1L;4;Pacífica;38;;1.0;base_principal
23;SR-750;5;Amazonía;33;;1.0;base_principal
23;SR-750;5;Andina;50;;1.0;base_principal
23;SR-750;5;Caribe;48;;1.0;base_principal
23;SR-750;5;Orinoquía;41;;1.0;base_principal
23;SR-750;5;Pacífica;43;;1.0;base_principal
23;SR-1L;6;Amazonía;33;;1.0;base_principal
23;SR-1L;6;Andina;53;;1.0;base_principal
23;SR-1L;6;Caribe;45;;1.0;base_principal
23;SR-1L;6;Orinoquía;34;;1.0;base_principal
23;SR-1L;6;Pacífica;38;;1.0;base_principal
23;OP-750;7;Amazonía;37;;1.0;base_principal
23;OP-750;7;Andina;71;;1.0;base_principal
23;OP-750;7;Caribe;58;;1.0;base_principal
23;OP-750;7;Orinoquía;46;;1.0;base_principal
23;OP-750;7;Pacífica;50;;1.0;base_principal
23;OP-1L;8;Amazonía;23;;1.0;base_principal
23;OP-1L;8;Andina;50;;1.0;base_principal
23;OP-1L;8;Caribe;43;;1.0;base_principal
23;OP-1L;8;Orinoquía;30;;1.0;base_principal
23;OP-1L;8;Pacífica;32;;1.0;base_principal
24;SV-750;1;Amazonía;32;;1.0;base_principal
24;SV-750;1;Andina;57;;1.0;base_principal
24;SV-750;1;Caribe;45;;1.0;base_principal
24;SV-750;1;Orinoquía;35;;1.0;base_principal
24;SV-750;1;Pacífica;44;;1.0;base_principal
24;SV-1L;2;Amazonía;38;;1.0;base_principal
24;SV-1L;2;Andina;54;;1.0;base_principal
24;SV-1L;2;Caribe;48;;1.0;base_principal
24;SV-1L;2;Orinoquía;41;;1.0;base_principal
24;SV-1L;2;Pacífica;43;;1.0;base_principal
24;ED-750;3;Amazonía;40;;1.0;base_principal
24;ED-750;3;Andina;57;;1.0;base_principal
24;ED-750;3;Caribe;53;;1.0;base_principal
24;ED-750;3;Orinoquía;42;;1.0;base_principal
24;ED-750;3;Pacífica;51;;1.0;base_principal
24;ED-1L;4;Amazonía;25;;1.0;base_principal
24;ED-1L;4;Andina;57;;1.0;base_principal
24;ED-1L;4;Caribe;46;;1.0;base_principal
24;ED-1L;4;Orinoquía;29;;1.0;base_principal
24;ED-1L;4;Pacífica;36;;1.0;base_principal
24;SR-750;5;Amazonía;38;;1.0;base_principal
24;SR-750;5;Andina;56;;1.0;base_principal
24;SR-750;5;Caribe;53;;1.0;base_principal
24;SR-750;5;Orinoquía;44;;1.0;base_principal
24;SR-750;5;Pacífica;49;;1.0;base_principal
24;SR-1L;6;Amazonía;32;;1.0;base_principal
24;SR-1L;6;Andina;48;;1.0;base_principal
24;SR-1L;6;Caribe;43;;1.0;base_principal
24;SR-1L;6;Orinoquía;34;;1.0;base_principal
24;SR-1L;6;Pacífica;36;;1.0;base_principal
24;OP-750;7;Amazonía;18;;1.0;base_principal
24;OP-750;7;Andina;33;;1.0;base_principal
24;OP-750;7;Caribe;31;;1.0;base_principal
24;OP-750;7;Orinoquía;20;;1.0;base_principal
24;OP-750;7;Pacífica;24;;1.0;base_principal
24;OP-1L;8;Amazonía;31;;1.0;base_principal
24;OP-1L;8;Andina;53;;1.0;base_principal
24;OP-1L;8;Caribe;51;;1.0;base_principal
24;OP-1L;8;Orinoquía;37;;1.0;base_principal
24;OP-1L;8;Pacífica;45;;1.0;base_principal
25;SV-750;1;Amazonía;49;;1.0;base_principal
25;SV-750;1;Andina;79;;1.0;base_principal
25;SV-750;1;Caribe;68;;1.0;base_principal
25;SV-750;1;Orinoquía;57;;1.0;base_principal
25;SV-750;1;Pacífica;63;;1.0;base_principal
25;SV-1L;2;Amazonía;33;;1.0;base_principal
25;SV-1L;2;Andina;54;;1.0;base_principal
25;SV-1L;2;Caribe;51;;1.0;base_principal
25;SV-1L;2;Orinoquía;36;;1.0;base_principal
25;SV-1L;2;Pacífica;39;;1.0;base_principal
25;ED-750;3;Amazonía;34;;1.0;base_principal
25;ED-750;3;Andina;54;;1.0;base_principal
25;ED-750;3;Caribe;48;;1.0;base_principal
25;ED-750;3;Orinoquía;35;;1.0;base_principal
25;ED-750;3;Pacífica;39;;1.0;base_principal
25;ED-1L;4;Amazonía;33;;1.0;base_principal
25;ED-1L;4;Andina;72;;1.0;base_principal
25;ED-1L;4;Caribe;58;;1.0;base_principal
25;ED-1L;4;Orinoquía;38;;1.0;base_principal
25;ED-1L;4;Pacífica;45;;1.0;base_principal
25;SR-750;5;Amazonía;34;;1.0;base_principal
25;SR-750;5;Andina;57;;1.0;base_principal
25;SR-750;5;Caribe;48;;1.0;base_principal
25;SR-750;5;Orinoquía;35;;1.0;base_principal
25;SR-750;5;Pacífica;41;;1.0;base_principal
25;SR-1L;6;Amazonía;43;;1.0;base_principal
25;SR-1L;6;Andina;60;;1.0;base_principal
25;SR-1L;6;Caribe;54;;1.0;base_principal
25;SR-1L;6;Orinoquía;48;;1.0;base_principal
25;SR-1L;6;Pacífica;52;;1.0;base_principal
25;OP-750;7;Amazonía;42;;1.0;base_principal
25;OP-750;7;Andina;57;;1.0;base_principal
25;OP-750;7;Caribe;53;;1.0;base_principal
25;OP-750;7;Orinoquía;44;;1.0;base_principal
25;OP-750;7;Pacífica;47;;1.0;base_principal
25;OP-1L;8;Amazonía;29;;1.0;base_principal
25;OP-1L;8;Andina;51;;1.0;base_principal
25;OP-1L;8;Caribe;47;;1.0;base_principal
25;OP-1L;8;Orinoquía;37;;1.0;base_principal
25;OP-1L;8;Pacífica;38;;1.0;base_principal
26;SV-750;1;Amazonía;41;;1.0;base_principal
26;SV-750;1;Andina;60;;1.0;base_principal
26;SV-750;1;Caribe;54;;1.0;base_principal
26;SV-750;1;Orinoquía;45;;1.0;base_principal
26;SV-750;1;Pacífica;50;;1.0;base_principal
26;SV-1L;2;Amazonía;56;;1.0;base_principal
26;SV-1L;2;Andina;85;;1.0;base_principal
26;SV-1L;2;Caribe;78;;1.0;base_principal
26;SV-1L;2;Orinoquía;67;;1.0;base_principal
26;SV-1L;2;Pacífica;71;;1.0;base_principal
26;ED-750;3;Amazonía;45;;1.0;base_principal
26;ED-750;3;Andina;60;;1.0;base_principal
26;ED-750;3;Caribe;51;;1.0;base_principal
26;ED-750;3;Orinoquía;48;;1.0;base_principal
26;ED-750;3;Pacífica;50;;1.0;base_principal
26;ED-1L;4;Amazonía;38;;1.0;base_principal
26;ED-1L;4;Andina;54;;1.0;base_principal
26;ED-1L;4;Caribe;50;;1.0;base_principal
26;ED-1L;4;Orinoquía;44;;1.0;base_principal
26;ED-1L;4;Pacífica;47;;1.0;base_principal
26;SR-750;5;Amazonía;37;;1.0;base_principal
26;SR-750;5;Andina;60;;1.0;base_principal
26;SR-750;5;Caribe;52;;1.0;base_principal
26;SR-750;5;Orinoquía;38;;1.0;base_principal
26;SR-750;5;Pacífica;44;;1.0;base_principal
26;SR-1L;6;Amazonía;43;;1.0;base_principal
26;SR-1L;6;Andina;57;;1.0;base_principal
26;SR-1L;6;Caribe;55;;1.0;base_principal
26;SR-1L;6;Orinoquía;45;;1.0;base_principal
26;SR-1L;6;Pacífica;48;;1.0;base_principal
26;OP-750;7;Amazonía;40;;1.0;base_principal
26;OP-750;7;Andina;55;;1.0;base_principal
26;OP-750;7;Caribe;54;;1.0;base_principal
26;OP-750;7;Orinoquía;48;;1.0;base_principal
26;OP-750;7;Pacífica;51;;1.0;base_principal
26;OP-1L;8;Amazonía;31;;1.0;base_principal
26;OP-1L;8;Andina;54;;1.0;base_principal
26;OP-1L;8;Caribe;38;;1.0;base_principal
26;OP-1L;8;Orinoquía;32;;1.0;base_principal
26;OP-1L;8;Pacífica;33;;1.0;base_principal
27;SV-750;1;Amazonía;30;;1.0;base_principal
27;SV-750;1;Andina;55;;1.0;base_principal
27;SV-750;1;Caribe;48;;1.0;base_principal
27;SV-750;1;Orinoquía;31;;1.0;base_principal
27;SV-750;1;Pacífica;34;;1.0;base_principal
27;SV-1L;2;Amazonía;30;;1.0;base_principal
27;SV-1L;2;Andina;48;;1.0;base_principal
27;SV-1L;2;Caribe;45;;1.0;base_principal
27;SV-1L;2;Orinoquía;34;;1.0;base_principal
27;SV-1L;2;Pacífica;43;;1.0;base_principal
27;ED-750;3;Amazonía;23;;1.0;base_principal
27;ED-750;3;Andina;41;;1.0;base_principal
27;ED-750;3;Caribe;39;;1.0;base_principal
27;ED-750;3;Orinoquía;25;;1.0;base_principal
27;ED-750;3;Pacífica;30;;1.0;base_principal
27;ED-1L;4;Amazonía;33;;1.0;base_principal
27;ED-1L;4;Andina;57;;1.0;base_principal
27;ED-1L;4;Caribe;49;;1.0;base_principal
27;ED-1L;4;Orinoquía;35;;1.0;base_principal
27;ED-1L;4;Pacífica;39;;1.0;base_principal
27;SR-750;5;Amazonía;45;;1.0;base_principal
27;SR-750;5;Andina;72;;1.0;base_principal
27;SR-750;5;Caribe;69;;1.0;base_principal
27;SR-750;5;Orinoquía;52;;1.0;base_principal
27;SR-750;5;Pacífica;56;;1.0;base_principal
27;SR-1L;6;Amazonía;58;;1.0;base_principal
27;SR-1L;6;Andina;80;;1.0;base_principal
27;SR-1L;6;Caribe;70;;1.0;base_principal
27;SR-1L;6;Orinoquía;65;;1.0;base_principal
27;SR-1L;6;Pacífica;66;;1.0;base_principal
27;OP-750;7;Amazonía;31;;1.0;base_principal
27;OP-750;7;Andina;49;;1.0;base_principal
27;OP-750;7;Caribe;48;;1.0;base_principal
27;OP-750;7;Orinoquía;36;;1.0;base_principal
27;OP-750;7;Pacífica;37;;1.0;base_principal
27;OP-1L;8;Amazonía;37;;1.0;base_principal
27;OP-1L;8;Andina;50;;1.0;base_principal
27;OP-1L;8;Caribe;46;;1.0;base_principal
27;OP-1L;8;Orinoquía;39;;1.0;base_principal
27;OP-1L;8;Pacífica;42;;1.0;base_principal
28;SV-750;1;Amazonía;23;;1.0;base_principal
28;SV-750;1;Andina;36;;1.0;base_principal
28;SV-750;1;Caribe;34;;1.0;base_principal
28;SV-750;1;Orinoquía;28;;1.0;base_principal
28;SV-750;1;Pacífica;29;;1.0;base_principal
28;SV-1L;2;Amazonía;27;;1.0;base_principal
28;SV-1L;2;Andina;44;;1.0;base_principal
28;SV-1L;2;Caribe;33;;1.0;base_principal
28;SV-1L;2;Orinoquía;28;;1.0;base_principal
28;SV-1L;2;Pacífica;30;;1.0;base_principal
28;ED-750;3;Amazonía;17;;1.0;base_principal
28;ED-750;3;Andina;34;;1.0;base_principal
28;ED-750;3;Caribe;27;;1.0;base_principal
28;ED-750;3;Orinoquía;18;;1.0;base_principal
28;ED-750;3;Pacífica;21;;1.0;base_principal
28;ED-1L;4;Amazonía;25;;1.0;base_principal
28;ED-1L;4;Andina;45;;1.0;base_principal
28;ED-1L;4;Caribe;35;;1.0;base_principal
28;ED-1L;4;Orinoquía;26;;1.0;base_principal
28;ED-1L;4;Pacífica;29;;1.0;base_principal
28;SR-750;5;Amazonía;10;;1.0;base_principal
28;SR-750;5;Andina;20;;1.0;base_principal
28;SR-750;5;Caribe;19;;1.0;base_principal
28;SR-750;5;Orinoquía;11;;1.0;base_principal
28;SR-750;5;Pacífica;15;;1.0;base_principal
28;SR-1L;6;Amazonía;28;;1.0;base_principal
28;SR-1L;6;Andina;46;;1.0;base_principal
28;SR-1L;6;Caribe;38;;1.0;base_principal
28;SR-1L;6;Orinoquía;30;;1.0;base_principal
28;SR-1L;6;Pacífica;37;;1.0;base_principal
28;OP-750;7;Amazonía;20;;1.0;base_principal
28;OP-750;7;Andina;45;;1.0;base_principal
28;OP-750;7;Caribe;38;;1.0;base_principal
28;OP-750;7;Orinoquía;28;;1.0;base_principal
28;OP-750;7;Pacífica;29;;1.0;base_principal
28;OP-1L;8;Amazonía;26;;1.0;base_principal
28;OP-1L;8;Andina;45;;1.0;base_principal
28;OP-1L;8;Caribe;38;;1.0;base_principal
28;OP-1L;8;Orinoquía;30;;1.0;base_principal
28;OP-1L;8;Pacífica;31;;1.0;base_principal
29;SV-750;1;Amazonía;32;aumento_demanda;1.0;base_principal
29;SV-750;1;Andina;60;aumento_demanda;1.0;base_principal
29;SV-750;1;Caribe;54;aumento_demanda;1.0;base_principal
29;SV-750;1;Orinoquía;41;aumento_demanda;1.0;base_principal
29;SV-750;1;Pacífica;43;aumento_demanda;1.0;base_principal
29;SV-1L;2;Amazonía;32;aumento_demanda;1.0;base_principal
29;SV-1L;2;Andina;60;aumento_demanda;1.0;base_principal
29;SV-1L;2;Caribe;55;aumento_demanda;1.0;base_principal
29;SV-1L;2;Orinoquía;42;aumento_demanda;1.0;base_principal
29;SV-1L;2;Pacífica;54;aumento_demanda;1.0;base_principal
29;ED-750;3;Amazonía;43;aumento_demanda;1.0;base_principal
29;ED-750;3;Andina;60;aumento_demanda;1.0;base_principal
29;ED-750;3;Caribe;56;aumento_demanda;1.0;base_principal
29;ED-750;3;Orinoquía;50;aumento_demanda;1.0;base_principal
29;ED-750;3;Pacífica;52;aumento_demanda;1.0;base_principal
29;ED-1L;4;Amazonía;45;aumento_demanda;1.0;base_principal
29;ED-1L;4;Andina;60;aumento_demanda;1.0;base_principal
29;ED-1L;4;Caribe;56;aumento_demanda;1.0;base_principal
29;ED-1L;4;Orinoquía;48;aumento_demanda;1.0;base_principal
29;ED-1L;4;Pacífica;52;aumento_demanda;1.0;base_principal
29;SR-750;5;Amazonía;47;aumento_demanda;1.0;base_principal
29;SR-750;5;Andina;60;aumento_demanda;1.0;base_principal
29;SR-750;5;Caribe;57;aumento_demanda;1.0;base_principal
29;SR-750;5;Orinoquía;49;aumento_demanda;1.0;base_principal
29;SR-750;5;Pacífica;55;aumento_demanda;1.0;base_principal
29;SR-1L;6;Amazonía;44;aumento_demanda;1.0;base_principal
29;SR-1L;6;Andina;60;aumento_demanda;1.0;base_principal
29;SR-1L;6;Caribe;56;aumento_demanda;1.0;base_principal
29;SR-1L;6;Orinoquía;48;aumento_demanda;1.0;base_principal
29;SR-1L;6;Pacífica;54;aumento_demanda;1.0;base_principal
29;OP-750;7;Amazonía;38;aumento_demanda;1.0;base_principal
29;OP-750;7;Andina;55;aumento_demanda;1.0;base_principal
29;OP-750;7;Caribe;53;aumento_demanda;1.0;base_principal
29;OP-750;7;Orinoquía;48;aumento_demanda;1.0;base_principal
29;OP-750;7;Pacífica;49;aumento_demanda;1.0;base_principal
29;OP-1L;8;Amazonía;44;aumento_demanda;1.0;base_principal
29;OP-1L;8;Andina;60;aumento_demanda;1.0;base_principal
29;OP-1L;8;Caribe;55;aumento_demanda;1.0;base_principal
29;OP-1L;8;Orinoquía;47;aumento_demanda;1.0;base_principal
29;OP-1L;8;Pacífica;49;aumento_demanda;1.0;base_principal
30;SV-750;1;Amazonía;40;aumento_demanda;1.0;base_principal
30;SV-750;1;Andina;60;aumento_demanda;1.0;base_principal
30;SV-750;1;Caribe;53;aumento_demanda;1.0;base_principal
30;SV-750;1;Orinoquía;44;aumento_demanda;1.0;base_principal
30;SV-750;1;Pacífica;51;aumento_demanda;1.0;base_principal
30;SV-1L;2;Amazonía;37;aumento_demanda;1.0;base_principal
30;SV-1L;2;Andina;60;aumento_demanda;1.0;base_principal
30;SV-1L;2;Caribe;56;aumento_demanda;1.0;base_principal
30;SV-1L;2;Orinoquía;48;aumento_demanda;1.0;base_principal
30;SV-1L;2;Pacífica;53;aumento_demanda;1.0;base_principal
30;ED-750;3;Amazonía;41;aumento_demanda;1.0;base_principal
30;ED-750;3;Andina;60;aumento_demanda;1.0;base_principal
30;ED-750;3;Caribe;50;aumento_demanda;1.0;base_principal
30;ED-750;3;Orinoquía;46;aumento_demanda;1.0;base_principal
30;ED-750;3;Pacífica;48;aumento_demanda;1.0;base_principal
30;ED-1L;4;Amazonía;46;aumento_demanda;1.0;base_principal
30;ED-1L;4;Andina;60;aumento_demanda;1.0;base_principal
30;ED-1L;4;Caribe;54;aumento_demanda;1.0;base_principal
30;ED-1L;4;Orinoquía;48;aumento_demanda;1.0;base_principal
30;ED-1L;4;Pacífica;51;aumento_demanda;1.0;base_principal
30;SR-750;5;Amazonía;48;aumento_demanda;1.0;base_principal
30;SR-750;5;Andina;60;aumento_demanda;1.0;base_principal
30;SR-750;5;Caribe;59;aumento_demanda;1.0;base_principal
30;SR-750;5;Orinoquía;53;aumento_demanda;1.0;base_principal
30;SR-750;5;Pacífica;54;aumento_demanda;1.0;base_principal
30;SR-1L;6;Amazonía;45;aumento_demanda;1.0;base_principal
30;SR-1L;6;Andina;60;aumento_demanda;1.0;base_principal
30;SR-1L;6;Caribe;59;aumento_demanda;1.0;base_principal
30;SR-1L;6;Orinoquía;53;aumento_demanda;1.0;base_principal
30;SR-1L;6;Pacífica;55;aumento_demanda;1.0;base_principal
30;OP-750;7;Amazonía;32;aumento_demanda;1.0;base_principal
30;OP-750;7;Andina;59;aumento_demanda;1.0;base_principal
30;OP-750;7;Caribe;49;aumento_demanda;1.0;base_principal
30;OP-750;7;Orinoquía;37;aumento_demanda;1.0;base_principal
30;OP-750;7;Pacífica;44;aumento_demanda;1.0;base_principal
30;OP-1L;8;Amazonía;34;aumento_demanda;1.0;base_principal
30;OP-1L;8;Andina;56;aumento_demanda;1.0;base_principal
30;OP-1L;8;Caribe;47;aumento_demanda;1.0;base_principal
30;OP-1L;8;Orinoquía;42;aumento_demanda;1.0;base_principal
30;OP-1L;8;Pacífica;44;aumento_demanda;1.0;base_principal
31;SV-750;1;Amazonía;33;aumento_demanda;1.0;base_principal
31;SV-750;1;Andina;56;aumento_demanda;1.0;base_principal
31;SV-750;1;Caribe;50;aumento_demanda;1.0;base_principal
31;SV-750;1;Orinoquía;40;aumento_demanda;1.0;base_principal
31;SV-750;1;Pacífica;42;aumento_demanda;1.0;base_principal
31;SV-1L;2;Amazonía;41;aumento_demanda;1.0;base_principal
31;SV-1L;2;Andina;60;aumento_demanda;1.0;base_principal
31;SV-1L;2;Caribe;57;aumento_demanda;1.0;base_principal
31;SV-1L;2;Orinoquía;45;aumento_demanda;1.0;base_principal
31;SV-1L;2;Pacífica;53;aumento_demanda;1.0;base_principal
31;ED-750;3;Amazonía;49;aumento_demanda;1.0;base_principal
31;ED-750;3;Andina;90;aumento_demanda;1.0;base_principal
31;ED-750;3;Caribe;74;aumento_demanda;1.0;base_principal
31;ED-750;3;Orinoquía;55;aumento_demanda;1.0;base_principal
31;ED-750;3;Pacífica;66;aumento_demanda;1.0;base_principal
31;ED-1L;4;Amazonía;64;aumento_demanda;1.0;base_principal
31;ED-1L;4;Andina;95;aumento_demanda;1.0;base_principal
31;ED-1L;4;Caribe;94;aumento_demanda;1.0;base_principal
31;ED-1L;4;Orinoquía;71;aumento_demanda;1.0;base_principal
31;ED-1L;4;Pacífica;76;aumento_demanda;1.0;base_principal
31;SR-750;5;Amazonía;31;aumento_demanda;1.0;base_principal
31;SR-750;5;Andina;57;aumento_demanda;1.0;base_principal
31;SR-750;5;Caribe;53;aumento_demanda;1.0;base_principal
31;SR-750;5;Orinoquía;39;aumento_demanda;1.0;base_principal
31;SR-750;5;Pacífica;48;aumento_demanda;1.0;base_principal
31;SR-1L;6;Amazonía;44;aumento_demanda;1.0;base_principal
31;SR-1L;6;Andina;60;aumento_demanda;1.0;base_principal
31;SR-1L;6;Caribe;58;aumento_demanda;1.0;base_principal
31;SR-1L;6;Orinoquía;45;aumento_demanda;1.0;base_principal
31;SR-1L;6;Pacífica;48;aumento_demanda;1.0;base_principal
31;OP-750;7;Amazonía;45;aumento_demanda;1.0;base_principal
31;OP-750;7;Andina;57;aumento_demanda;1.0;base_principal
31;OP-750;7;Caribe;54;aumento_demanda;1.0;base_principal
31;OP-750;7;Orinoquía;48;aumento_demanda;1.0;base_principal
31;OP-750;7;Pacífica;50;aumento_demanda;1.0;base_principal
31;OP-1L;8;Amazonía;42;aumento_demanda;1.0;base_principal
31;OP-1L;8;Andina;95;aumento_demanda;1.0;base_principal
31;OP-1L;8;Caribe;81;aumento_demanda;1.0;base_principal
31;OP-1L;8;Orinoquía;55;aumento_demanda;1.0;base_principal
31;OP-1L;8;Pacífica;67;aumento_demanda;1.0;base_principal
32;SV-750;1;Amazonía;38;aumento_demanda;1.0;base_principal
32;SV-750;1;Andina;54;aumento_demanda;1.0;base_principal
32;SV-750;1;Caribe;53;aumento_demanda;1.0;base_principal
32;SV-750;1;Orinoquía;39;aumento_demanda;1.0;base_principal
32;SV-750;1;Pacífica;47;aumento_demanda;1.0;base_principal
32;SV-1L;2;Amazonía;37;aumento_demanda;1.0;base_principal
32;SV-1L;2;Andina;60;aumento_demanda;1.0;base_principal
32;SV-1L;2;Caribe;59;aumento_demanda;1.0;base_principal
32;SV-1L;2;Orinoquía;45;aumento_demanda;1.0;base_principal
32;SV-1L;2;Pacífica;50;aumento_demanda;1.0;base_principal
32;ED-750;3;Amazonía;30;aumento_demanda;1.0;base_principal
32;ED-750;3;Andina;56;aumento_demanda;1.0;base_principal
32;ED-750;3;Caribe;43;aumento_demanda;1.0;base_principal
32;ED-750;3;Orinoquía;31;aumento_demanda;1.0;base_principal
32;ED-750;3;Pacífica;39;aumento_demanda;1.0;base_principal
32;ED-1L;4;Amazonía;19;aumento_demanda;1.0;base_principal
32;ED-1L;4;Andina;41;aumento_demanda;1.0;base_principal
32;ED-1L;4;Caribe;30;aumento_demanda;1.0;base_principal
32;ED-1L;4;Orinoquía;23;aumento_demanda;1.0;base_principal
32;ED-1L;4;Pacífica;24;aumento_demanda;1.0;base_principal
32;SR-750;5;Amazonía;32;aumento_demanda;1.0;base_principal
32;SR-750;5;Andina;54;aumento_demanda;1.0;base_principal
32;SR-750;5;Caribe;48;aumento_demanda;1.0;base_principal
32;SR-750;5;Orinoquía;39;aumento_demanda;1.0;base_principal
32;SR-750;5;Pacífica;44;aumento_demanda;1.0;base_principal
32;SR-1L;6;Amazonía;49;aumento_demanda;1.0;base_principal
32;SR-1L;6;Andina;60;aumento_demanda;1.0;base_principal
32;SR-1L;6;Caribe;56;aumento_demanda;1.0;base_principal
32;SR-1L;6;Orinoquía;52;aumento_demanda;1.0;base_principal
32;SR-1L;6;Pacífica;54;aumento_demanda;1.0;base_principal
32;OP-750;7;Amazonía;30;aumento_demanda;1.0;base_principal
32;OP-750;7;Andina;54;aumento_demanda;1.0;base_principal
32;OP-750;7;Caribe;53;aumento_demanda;1.0;base_principal
32;OP-750;7;Orinoquía;32;aumento_demanda;1.0;base_principal
32;OP-750;7;Pacífica;41;aumento_demanda;1.0;base_principal
32;OP-1L;8;Amazonía;36;aumento_demanda;1.0;base_principal
32;OP-1L;8;Andina;60;aumento_demanda;1.0;base_principal
32;OP-1L;8;Caribe;51;aumento_demanda;1.0;base_principal
32;OP-1L;8;Orinoquía;39;aumento_demanda;1.0;base_principal
32;OP-1L;8;Pacífica;44;aumento_demanda;1.0;base_principal
33;SV-750;1;Amazonía;45;aumento_demanda;1.0;base_principal
33;SV-750;1;Andina;60;aumento_demanda;1.0;base_principal
33;SV-750;1;Caribe;50;aumento_demanda;1.0;base_principal
